he_col,he_row,msi_col,msi_row,he_name,msi_name,roi
87113.22348527277,22225.015731138,1264.2362122413383,300.00313060844206,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2b5efddd-9ee4-4964-b37e-c4a31db68f61
66360.3275587223,3334.5591826112855,966.0736458381296,32.72300018287751,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2b5efddd-9ee4-4964-b37e-c4a31db68f61
91742.71565350326,7006.225385000983,1332.2511010016265,83.82607876493182,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2b5efddd-9ee4-4964-b37e-c4a31db68f61
79131.34043659952,19511.17549458909,1149.897669514584,261.03243758903375,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2b5efddd-9ee4-4964-b37e-c4a31db68f61
84505.80835603952,6208.037080133659,1227.1037594586946,73.16428539169743,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2b5efddd-9ee4-4964-b37e-c4a31db68f61
47316.80240090688,12427.024660401496,690.1667855681935,158.42762121136664,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,c5838eff-f22a-4878-aff3-b1b8c50542c5
75923.92060315883,17630.82190797187,1100.3694467069909,234.8184174661184,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,c5838eff-f22a-4878-aff3-b1b8c50542c5
59927.062397664726,16667.155751014398,870.0034517512549,220.8930118988459,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,c5838eff-f22a-4878-aff3-b1b8c50542c5
75097.92104005242,19916.0873658996,1093.2078095581078,266.6479159055983,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,c5838eff-f22a-4878-aff3-b1b8c50542c5
63451.32720025206,11325.691909592952,922.5221241763968,144.50221564409418,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,c5838eff-f22a-4878-aff3-b1b8c50542c5
62812.13844703676,27971.66323258705,911.7521430817078,379.7116755867742,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,1360b493-0c9a-44eb-8869-e03e6ed57aad
59876.34640127439,16681.81588013325,869.7574413948918,222.154911593902,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,1360b493-0c9a-44eb-8869-e03e6ed57aad
44873.58557917995,33497.86002461032,650.8945435526529,454.8116895522483,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,1360b493-0c9a-44eb-8869-e03e6ed57aad
48392.21869285102,25424.43189876382,703.3112879938614,345.07370996188206,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,1360b493-0c9a-44eb-8869-e03e6ed57aad
55839.63233835114,22272.772790813047,809.9839608917592,298.48104823636345,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,1360b493-0c9a-44eb-8869-e03e6ed57aad
67706.49374270713,35914.87061363875,981.4889894693214,492.9170025787829,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,6a5c5163-880e-42bc-94c3-c12d4a41cd6e
91291.83799878138,39168.02154551106,1323.1665770265497,540.6783857857072,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,6a5c5163-880e-42bc-94c3-c12d4a41cd6e
93760.74718814876,32894.0876054716,1361.1307534217972,453.3199583815891,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,6a5c5163-880e-42bc-94c3-c12d4a41cd6e
85773.09981078371,38064.27390791152,1245.197139483622,524.3497077662458,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,6a5c5163-880e-42bc-94c3-c12d4a41cd6e
69158.79326586441,42101.66658228876,999.8587522412154,579.8672130324144,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,6a5c5163-880e-42bc-94c3-c12d4a41cd6e
45811.29108537435,13677.52009408651,666.640929768784,176.22509475400136,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2102362b-f3c2-4294-bc01-6e3a5bedab74
47538.665243629155,2260.9667492989374,693.1516460766048,16.584476987340878,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2102362b-f3c2-4294-bc01-6e3a5bedab74
33878.510980648556,12506.082446534396,493.74495384821296,158.93549716194428,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2102362b-f3c2-4294-bc01-6e3a5bedab74
27366.11185527408,13081.873832619332,401.8219266504427,167.58029595797282,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2102362b-f3c2-4294-bc01-6e3a5bedab74
42872.769528802935,2439.660627739091,626.586695347185,18.313436746546586,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,2102362b-f3c2-4294-bc01-6e3a5bedab74
44527.22185479496,31173.88361141409,648.6962943611595,423.9003145786537,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,bb44d93a-a3eb-48d8-bae7-1de346a1e8b1
41777.80557570932,29530.21083587376,608.7185617270836,399.9136749982082,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,bb44d93a-a3eb-48d8-bae7-1de346a1e8b1
24444.52903364766,46265.78818682984,354.5443458220125,629.6804330845806,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,bb44d93a-a3eb-48d8-bae7-1de346a1e8b1
19274.43103058444,32130.202317183008,280.48033588940893,433.1583158202291,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,bb44d93a-a3eb-48d8-bae7-1de346a1e8b1
36278.97301753804,40348.56619488466,526.2381870294116,554.3539684372167,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,bb44d93a-a3eb-48d8-bae7-1de346a1e8b1
43813.08056082142,25173.16804419882,636.8021096625712,337.99176321808505,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,147d2de0-e8eb-4081-a1a9-0f6b7eedd8d8
35080.72975302624,15780.145958182287,510.7477320505427,202.78492254511735,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,147d2de0-e8eb-4081-a1a9-0f6b7eedd8d8
41716.16737342324,18078.13301286523,608.9286994315285,239.39477478887477,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,147d2de0-e8eb-4081-a1a9-0f6b7eedd8d8
44042.87926628972,22645.382284047584,641.3783411930408,303.0459951672257,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,147d2de0-e8eb-4081-a1a9-0f6b7eedd8d8
20258.71325032126,26063.63802788846,293.5847448773453,346.3121841825754,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,147d2de0-e8eb-4081-a1a9-0f6b7eedd8d8
7654.600796106868,7318.977501946709,114.5840448415513,82.25062400793189,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,848549fb-5eaa-4449-b7c8-2e3733bcd38c
23567.36285027289,11941.141366394324,345.98255542139043,150.65144160071455,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,848549fb-5eaa-4449-b7c8-2e3733bcd38c
4669.453300317781,7704.15782398401,71.2877826418644,88.43580432217288,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,848549fb-5eaa-4449-b7c8-2e3733bcd38c
5512.035254774379,7607.862743474685,85.11347981487359,88.43580432217288,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,848549fb-5eaa-4449-b7c8-2e3733bcd38c
23446.993999636223,5850.477524179498,343.7995506045995,63.331248929077134,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,848549fb-5eaa-4449-b7c8-2e3733bcd38c
1473.2239692209916,40682.92459606948,20.50779491256435,554.956055595315,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,b74852dc-aa8d-4cf3-989b-bf0def37753a
15071.116414011944,41995.00193723352,216.92988809222084,575.3906257987187,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,b74852dc-aa8d-4cf3-989b-bf0def37753a
7496.851762746806,46796.012208311025,103.91420390604912,636.69433640893,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,b74852dc-aa8d-4cf3-989b-bf0def37753a
11582.183484098476,29232.067800456043,170.6393311008369,392.3135580580198,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,b74852dc-aa8d-4cf3-989b-bf0def37753a
14593.997380861383,40265.44544206274,210.67440741770952,550.7857351456407,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,b74852dc-aa8d-4cf3-989b-bf0def37753a
1832.8580727422636,33231.534199866364,27.66846137416337,450.4616738405121,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,5c3020fa-0bce-4a45-ab99-67feff0f518d
3226.415385145656,16249.579974299431,50.14153959535725,208.0393194118882,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,5c3020fa-0bce-4a45-ab99-67feff0f518d
11458.126021202912,15471.780544120797,167.28843670583626,200.38890980467323,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,5c3020fa-0bce-4a45-ab99-67feff0f518d
10323.83518552573,6235.412310749465,154.378370493661,68.89749468066623,MENIN liver neg.svs,20220622_LF_MENIN_liver_35um_neg_0001.imzML,5c3020fa-0bce-4a45-ab99-67feff0f518d
